date,hour,title,category,source,url
2011-01-03,8,Pakistani Prime Minister Scrambles To Forge New Ruling Coalition - Radio Free Europe/Radio Liberty,political_stability,Radio Free Europe/Radio Liberty,https://news.google.com/rss/articles/CBMimwFBVV95cUxONEZwSlZUdlRST2hBSE9lOHRjMHFfc2o0OGxnOXBUTDlidUVNN1M5VkVudmVhMUFteGozVFFGNXZYcVFRUU5Sd3psMXVYcHdqaXE5QVdDSl9manR1VEl2M3pMd3pkMVdFOHFKeUdHWmY1RlU4RzFSTWxFRHdUZWJ5QTZ4ZzlTeEhmcTIxcWlBUElYc18tNzExMWFUa9IBngFBVV95cUxONEtWS0RWcWk3R3Jyam5CSWR1dXdiMnVsWFMydXRsNVp4SGhRMFYybDFENVVNb3B3OTFlcUtjTjVwYVUxTnJWU0xHSk1xSG5mX05wTTZ5OUwwZUpRTVBIZnRLbnpXemJVR0FNUkNIcTU4Uzl5U2pYaWhiRGdJWHBSeV80Ti0tNEVmOFNmaXhtdy1FWEVzSUVGOGUyNTNRdw?oc=5
2011-01-04,8,What is Pakistan's MQM? - The Christian Science Monitor,political_stability,The Christian Science Monitor,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNR1FWakpka3gyZHRJcEJ0d21CVHFKazZ6b0wtbDA1bUFNWkhQM284YlVfTnRXNU1NY3hXN2tRZlM5RTE2UmlEUlhEdmNTLWZONXVaM0RkWS1LN1Q2R0tKekRsTXpmQlZYZnpUa1VVdnZWbjQ5ZENKRHc1T3NNUENYc2NFSG1MeUZrXzVv0gGkAUFVX3lxTE1ZR0FQTVo3MkdKalRBU0JjaXkwNGNMTDNVWXQ4ZlJtYzVBMWh3TzZQTjdLNnMyMU5XQ0Z5ckFJZWRFUjhDY3Q4YVRiUVc0TldCZ2NIUF83bXg2ME81QllxNTNMOTBQUnJWVkx5aXEzTzNDRGFJMWduRDJFekxPRzlGTkVDc0VUUXZqRHJ2eGZ5X1E5aVcyNm5ubVIxMHFJenBtMjZS?oc=5
2011-01-04,8,Killing of Governor Deepens Crisis in Pakistan (Published 2011) - The New York Times,political_stability,The New York Times,https://news.google.com/rss/articles/CBMibkFVX3lxTE51U3JEUzhzUmNQN1RxSENHUGJJY1BseFFlVUVIX0N0bHpGN2NxUi1SVWh0ejA5VTFjNks1a1RaaHkxb1JlbVA5VVVKZ0ZBVnpFRXY5SjdRaGNqRFU2aUFjQUhmLW5tdUw3X25wWEFn?oc=5
2011-01-07,8,Pakistan coalition on the mend - Al Jazeera,political_stability,Al Jazeera,https://news.google.com/rss/articles/CBMiekFVX3lxTFBoY3dPWFY4NWpJZlFmeWdOMTZiSWdFOENZLWx3X3doaFp4X0t0UTJIVDRGbzRtekxJMldwU3M2TFVRMF9RUlYxYXQzc0YwWGEwUkRnX3ZyNGVWMGl0bVNNWjJLODhCWUs3RUZVY0RaRVJTNldreWJMbUtR0gF_QVVfeXFMTUhyRC1Yd2JUMW50ZzhodFNlcmJxQW5sZ0Mydm8zOHB0akdUWV81V0N1alo5SEZTSi1mckFYdTNzSDVsSWtfUGNlcmxFaHlCeTVGbFFZOC0tZFNYZ1REUmxlU2NfQlZuZ3hvUmlGLVM0ZzNiWnJJTkpaWElyUDZObw?oc=5
2011-01-12,8,Vice President Biden pushes Pakistan to target militants on Afghanistan border - The Christian Science Monitor,political_stability,The Christian Science Monitor,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOZlptSnhYcWtaSnpTT0NuMXRUdHh4U08wdU9RTjZNcjh2Zi01RUJZcHlFRU01b202czE3MFJBV0dqM2lwRGktQ2ItTEwySGxsU1NnNWg4Qk9RaXNBdDNSV09NS1FNQzVZUFpFZGZNRlI1OWY4MHFER3dmZlFfMFltOWtOeVVQeVlrOEhWLWJtZVVXZHRJV1Q3RTJQbFduYVN1TXg4V053Zm41RlFlck9fZ0hTSzBZcVFVc3BjMW9lZFNzMEV6anlBM19nNkQtMktCVUU3Rldn0gHvAUFVX3lxTE1MMDVBMjhNS05EZEtFSVBmTVVTUGhLN0d6d1A1cnRIVkRxckViTkRUVllNOFU1VU9KY3ExbldVLTI1N2hFZWxnTkRodHp3dnJWSHlqRktBRmJIazI4SzJ1VHJ6Y0ltNThXOF9ESUtFT2ZVaENMTEwwSkxjUkZiV1ZsSkNuVG9MZ2tYaG9OdDdJQUpfd1V6Q2ZRNDZjMFpWZGVIY0drNTRNcjl3djRPdGRrZXpTaUctbUNTaEtGTXhaLUtPaE9sSF9FN0ZXVWc1ejFKWk5abDk0MFdidDJWQk5ZSDRGX3pSUUFMOFFvOXhZ?oc=5
2011-01-12,8,Misuse of holdings: SECP takes Eastern Capital to court - The Express Tribune,pakistani_media,The Express Tribune,https://news.google.com/rss/articles/CBMilAFBVV95cUxNLUpSQ0FveWxqLXJvSDdjMm9HNkFSMGVocDloVzFUTHIxeV9FdHgtUlF5bXNoaTI3TnNQMGxaaVJVY3hTZkh2T2RFaEFnTkd6cEpoN3FsOEpoNGpqYy04X01VS1NLMi1wMTFGcm9DTTJjTFhUSEZ2WjlKNkltQ0Rsb2ZkdGRwdXNNYTBCSG1oM3lTaC1z0gGcAUFVX3lxTE9vRWo1VkVZZWJNTHpVb2puTTRacGlKUWZEd2ZGWTdvNjNRUkhmdVVxYUo1QTczRDlQS3ZZYlBOdTA5N1c4OUZKVHdqRms5a3cxTVlUQWtNV29GbC0tQW1BVGxUMlZyRDZMV3UwX2pHODdHeHRGUE84S0lMY01XZlBNUDJHUFN2ZnZ3V2g4VllyYTlxbFphZ1NOTlg2aQ?oc=5
2011-01-12,8,Pakistan's Zardari To Meet Obama On US Visit - VOA - Voice of America English News,political_stability,VOA - Voice of America English News,https://news.google.com/rss/articles/CBMimgFBVV95cUxNako5ejJHbGNCU3BMOFhIYmx4eDd2SlpqVUZfMEZacUk2b0ozOE12LXJrRzZ3MVNmM1IzalNpOWlkbkd5cktEamo1S2ZxeGRKX25heVBMVVQtMlRQaWhlLThhRGIwZ3dKWHU1ZWcwYzUtN1RtQ2hXZnFva2JGX1MwalVOUHJZOFdTWkxNbncyMERnaENFLTU5NUxn0gGcAUFVX3lxTE1oQ3hpUXdPVzU4OF9BYVR2ZjZBeDNhZmd1TVZ4UDlUR1RUX2tQanAzY2UwUXRIWjVBcmxCdHd4SFRVVXF5UGg3UUhMbTNibXEzQV9CRGdyaWtfRnZiUXk0RmxEWWhQeXJoX1c2Tmk1c0FoX0c2ZkZPYXdoRzhYTm5TMUZBc0Q3VDcxNTdSZ01YYmVZV2JENHV1RTNETw?oc=5
2011-01-12,8,The decline of Pakistan Railways - Dawn,political_stability,Dawn,https://news.google.com/rss/articles/CBMickFVX3lxTE8zZmJIa3VOMUt2UGNVWDVZMUoyWUZ6NlpHT1FlZThiZUlXZ0ZCUE43aFpwdVpYbnBBVTFXYXBUdl9BaHkwX01BRXVncDJZeVIxWXF3UGhhYm51UnBNYTlCOWgxZDlEbDlVcXU3Zk44QmtLZ9IBTEFVX3lxTFAwSkhNamhqREhVODBuYmhxdWd6NmlWT0dsV2ZfTkRQdlBzeHBnYllGNnNrSjRCYU1hbmRPWFpuTXljZWdvN1czRkplYng?oc=5
2011-01-14,8,Priorities for Pakistan - Center for American Progress,political_stability,Center for American Progress,https://news.google.com/rss/articles/CBMic0FVX3lxTE5zRzBCVklVZDZYMW9BZWJnQkNjZnFGYmdYNm81NDM1VHBqa01VRlZrQkI2M01sT01VUE92X0pMUk55dEg5d1JjQTRoUE5LWDZORnVGek5nUUhaTkI2RGlpYkVzNUlvZHA5N0U1R1U5WHM0ak0?oc=5
2011-01-30,8,World Economic Forum - Imran Khan: The face of Pakistan at Davos - The Express Tribune,political_stability,The Express Tribune,https://news.google.com/rss/articles/CBMingFBVV95cUxPdGk3bjFlN3owV3pnRVpKZEpRRmFtVEJXc1c2MnNuTk43QzdsOGpSNVN5RDE3aWdtOHZGY2lXWWpaRVhBd2V0Y0NJVnFlc1VSb3VJNmZhVkwwRGgzem05STdiTFhtSzBpU09rR2xQNzVBLTZkaFBQdmRmdXlXUTlnVzhvdGtKbXJST2NQN0RxTk1UbHFyM3pGMkdFWGQ2QdIBpgFBVV95cUxNeVNXUnVXaWp5TnVvMnZxYU9lU1dDUS1QeXJLUWZIT2J4YlZ0aUpwMnV1d1NvdVJZdTBvM2pObElTMzBybXdsa0xUcG5OMkR6ejB4bE9KNVV2eGp3YkZGbFMtWDM4Y2RRUGlRMm84Zmo4R3JVTUNyZzhWdG1zZnBlMmFab0V4YkVYeW83OUE4eUstcF9tTl9CWXZ2aTBmOVJKblJjbUdR?oc=5
2011-02-16,8,Egypt and Pakistan: Is Time Friend or Foe? - Atlantic Council,political_stability,Atlantic Council,https://news.google.com/rss/articles/CBMimwFBVV95cUxQM1c1S3JBemF5TFBfWUV3MzhlcVZLcTFxbS0waG5hbElRX1JFU0NteEpScE9sSnc4TE9UT0ZyWGdVZ3d0eS1obTVqemcwUFhjZnpiamVoc3V3SFZzVjBVU2tNMU5SZmNPVnVobXJQN3FqYmNSQWoyUGpDWldSSVJzOGxoU1VWSVNtSlBlcl95Vk5Bdy00cUdsSGFlVQ?oc=5
2011-03-08,8,Biden presses Pakistan on security - Al Jazeera,political_stability,Al Jazeera,https://news.google.com/rss/articles/CBMif0FVX3lxTE1nRHJYS0NLd2FKaDBxNmVkUjdNR1c1SGtEbXU5bWJHOEZNVGlUOXRkU1NneTBDRUh0dDhhOGZTdmtSTUJzYUVDUFJiV1g4TzJ6eTdvaU5Makc3OXhYQ1pLeEFDUUF1RVlyZXZiT0hJeXNtOS1wMHc1YjRKREpWSk3SAYQBQVVfeXFMTW8zZEVuRklDbS02c3hBOW96N1cxLWlLZ1JiV1pNZTkwRERBVkl5bmFWYjRvQkRvZlJvcWhNSDNMYmU4cmdkdUx0SkhoSS1XRlpYeDEybDB2ZUh1VHo2ZXFSNk9tZUtMRV84YzlXM1dxVGJ6RWRFZU1Nd3JockJvdjBKSm52?oc=5
2011-03-24,7,Pakistan: A revolution against whom? - Al Jazeera,political_stability,Al Jazeera,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbURTb2o5cFhRNEo0VzJQRE55YVhjTFRGQ18zMXNNcFJHaWhxVXE3OTVfZTdPbXF2RVlqdUtXWGxHYnluMkh0cklDUFpNUTdGLVpZMmZpek1yYTQ5Q1BmdHdlR21EU3R5SzI0aFRwX3FhdW9pWDV4U2JJZjE3SzFId2tKQ1VmZ9IBiwFBVV95cUxPNjZCczRtTGp6SGdtM3NfMERsMkxhbEIxSXM5T2JwWldxTUNNMHFqUFcxcG1yR2xkOWwzNEdTR3E0Z2NiVmNxR1hHYzFxc3hQYmN4UG1lUFRPYXJFUU1jOFR4eHlHRW95UGRoU0lxZW9iaWhIUjhrckxJdVBzSTV2TDVqWmxGVjRRN2dn?oc=5
2011-03-30,7,India-Pakistan World Cup 2011 semi-final: Manmohan Singh & Raza Gilani to hold talks in Mohali stadium - The Economic Times,political_stability,The Economic Times,https://news.google.com/rss/articles/CBMihwJBVV95cUxOZTNoaUZSUS1XZENmc21seUhUVjE2NFNrQ2lJZ2ZQNm9BVW1BaWVaZ25mY2c0Mm5VUVQtTDZUbnFRVlRNSFd4THlsT20zX0JJUHR2ZHpwUkRCbExCVTYyVENVdk9jQmI2UHpyWXVUUld5VGQ1VzgzdnhldGR5ZWlXdG4yMVZ0THNlemxFZFE1X2VZcHhBYm5pMTAwQkFxWFZJMTJlMXlFTmpfck9sTXJibUVGMUxzZXdITXhTMWh0dGJDaExBdUpOZjZlYktpS1RVVDY5TVd4aGNYVmNlcTRHOWsycXhuNENobmxRREtjbG9YaTdneVVkVXFldEtSSTc1R3pmM1RZTQ?oc=5
2011-03-31,7,"Cricket Diplomacy: India, Pakistan make significant gains at Mohali - The Economic Times",political_stability,The Economic Times,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNenFMajN2cFYySmc3ZUVHZE80eWV2UWV2LWhrZ2VacmNkcmFGa3FyUmdaa2NobDEyX3pIRWNseUwxTzBuVnJwSVFRWE03NzBYSUt4SjFJMVQxRTJUdmdxSUhiXzRSYXlZc0pNek52eTcwWEpPaUpzU1BmOUdUMnhPc0RaRTdCdFVrTV9rOENtSGtLTWZUanZGTG9oSUF4Y3U0WW1JVnZVUmxvdVZhbVFHT29qNE5JRHlQNXNBdTBKZUs1WVdBUDRhZThoZEN0ZnNuNklGQ1ZLUWJiQQ?oc=5
2011-04-01,7,HBL to increase stake in Nigerian bank - The Express Tribune,pakistani_media,The Express Tribune,https://news.google.com/rss/articles/CBMif0FVX3lxTE9yRVhVMG12dnlZNzRHRUlEQ3N0UUdJZFB1RXJZQzN5TVkyaS00U0VJYjNabldRUUoyWk84U1M5RkNDTWs0cmxCbjhSWFNqdFd6TGlLaGtMX21BT29DbVI1ME1QUXFqLU52VllMTDRpZlhvU2hTWF9sVVNtcnpxRVHSAYcBQVVfeXFMUFRaRU5ndkYzWDBSaG1MT0dnRVdLaThZWjczR3kxSTZiMmZRMDYxNkJ6N1hkQ1lEdkYwdVd4el9ReXMwS1NCRDdEWGhnMXQzWlJ4cFB0X3cyRkpVQTZHeG1MZGFaclVWTE8xd2Z0cUNRRjRqT2tvZC16MXNqbVVfM2xtLVNSZlNN?oc=5
2011-04-07,7,The life of a day trader at the Karachi Stock Exchange - The Express Tribune,pakistani_media,The Express Tribune,https://news.google.com/rss/articles/CBMilAFBVV95cUxOUmRtemlrZDBJNVFLRUJQRWR1Q1BLakdSWTVZVVdhNF9leUpCSHloS09meVRGdUtxUm9xd01xbmZpbzMybFcxWUtYR0hRQXVWQ2VPQkZuS0ZkZkhndno0WGQydmQtMDdnREh4S1F6Wkt4YTEyWFZnbHlnWC1qZXJQSUdIQ0wzR3RoQS1DaHptbEV0cXhI0gGcAUFVX3lxTE5rcHJwdWZhb01IeXJQNTRmbGFleXZRa2xYN2kySzhUbHBxQ3hmZ29iOTAxYTI1QjAxbklBclhNQV9tckVpM09ONW9xMm9objJZd0o1eUFvVDNlSVNZdW5DYXNTQklTUGxRWXpZV1Z5ZTA5djUzdi1TMmhDTjBsdkZtMzBEcF9QR0N2SWYya2tGWENZYjh0MTZoazliQQ?oc=5
2011-05-06,7,FBR strives to collect Rs430bn in May-June - Dawn,macro_pakistan,Dawn,https://news.google.com/rss/articles/CBMigAFBVV95cUxOYWJWUG05RDk5aEc3UlZWQkIyRDRhMVB3ZVk0YXh2UVEtLV9GaXpiZWNfMmNMbzhJNTc5Z0pRdWR1a3hkeUhaNkNoSXVCVVdrbHQ4clpxVU1lcHVIUURxcnNndFl0bVF4YnZnb3BhcHZqaGdBTkJlczRMMjJvdHFrZ9IBTEFVX3lxTFAzU19xRnZWQnVzNGExZ1lSNENRamw2bFZDUFM3Z3FicVZLR2lzT3B5T2FqMUh0SUxUaDN4Rmw2b09yUlhnaE9KRXZUaGs?oc=5
2011-05-16,7,Overseas Pakistan's problems to be solved on priority: Waqas Akram - Business Recorder,macro_pakistan,Business Recorder,https://news.google.com/rss/articles/CBMiS0FVX3lxTE83SDFwRUVDVHVRdy04ZzV6TUtSTGg2djE2VWEzWk1NUHhOZWJrdUpTcEQ3M0kzTmctU0hZTU42V3VHeGxpT29zTWxjVdIBUkFVX3lxTE5hMkxfZTVBM0l0cXk5MkFmdzYwWGIyLVpoYzJQbkFXcnNfRW5hYXN4bTAyMDd3U3dHcUpFWV9hTE5mOGRKSHRHZF9CazNvUkFKekE?oc=5
2011-05-30,7,Siemens Pakistan receives new orders of Rs7.1bn - Business Recorder,macro_pakistan,Business Recorder,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBLMXQzRTAycW1WMm5KVXl5M2RhMXYybFV5VTREcVh1STh0RHpFQ0w4ejRzLWo1Wk4yUTZoTUU3M1p4NGpMeEVxSkFQZ9IBUkFVX3lxTE5pZkxVdlk5OHZuV0JtWGFxQ21LbktMWXlkajUySnJ4Sl9ieTM5eTVKQ2QwTDM3UjAyS0lVWEpZamVpUUMyUnlVbzJQTnpPZ283QVE?oc=5
2011-06-11,7,PTCL upgrades Broadband Data Rate - Business Recorder,macro_pakistan,Business Recorder,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5KZm5PZXAzVmRoWlRScHpHaHA0cmZ0aHhXa1FwbWlKWGNkUnZTZ3ZXX1NVc01ZekN1Y3plT1pkN3RXNXhGeW1zX0RLUdIBUkFVX3lxTE5qbXExMW91U1liMU5OZE5DMHVqRGM2aGZYYk8wWHZBRDI2aEoxN0JQdmp1NUlGdTVlZ0ZjcTVmTVpTZmlHNVJ3RzhDMlJGOFZXNmc?oc=5
2011-08-05,7,Situation in Karachi improving: Shahi Syed - Business Recorder,macro_pakistan,Business Recorder,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1LeTM5Szd4dS16UDlRM0FHeS1HdGZ4YzdDRHNlVEllUUxsSzNFT1JXaGtOc09uaDNUZGdVZzNmVW9qX2pkUENES0xiNNIBUkFVX3lxTFBCS0YzRXRIbC01N0Z3QW9Oc1NFYy1ncC04REF5ZzBrOHNJbnR4MkRnaTR6OWQ3cUxxZmZPb18xcTM1dVlYRjN4MFlxSlpPcXc5S0E?oc=5
2011-08-26,7,Public not getting new notes - The Nation (Pakistan ),macro_pakistan,The Nation (Pakistan ),https://news.google.com/rss/articles/CBMidEFVX3lxTE5BZWZWRFlTdkdYNlhibGl3OERNaE90a2NTa0M2YmwyS1I5eVVtUGtZbzVtMkk3Vm92cHNxRWFqNXlCYzNWa2tQWWlvdHhIZDRfa0lyNXhSY2JCbHE3d2hSMV9Ta0dENk1waU1SRzlGQk43TWhz?oc=5
2011-09-29,7,Currency depreciation: SBP ready for ‘calibrated interventions’ to halt rupee decline - The Express Tribune,macro_pakistan,The Express Tribune,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQVU1ZYmJCUFNvV0Z4bDNtNHlTdnlqZ2w3YnpkNVdwWjhWTDRXYUdYNG0ySUhGQjl1eERualFjTXZEWFdxWEZNUVV4bkxoMkQwa2t0Ykw5bDNBVjZvRTE4emNkU3NqOTlBVGhEQkZ2TDFQRHYxbGJPenJOR1IxYXUtZHNsUFZtVFM1TVk4VXowU0loYmNCd0Z1eGk2cVVHeW9UckY5NnpjY09BWVR3aEdKZU1YSC1UYWN3V0Y3NjJXRkgzUExtRlpON0JfcnFCV1hnUkHSAdoBQVVfeXFMTkpfRHVVcW8tV2dINnpzOTU1SXJTTmprRXJfQWRldGpRd1p6RTR0cXo3WkxjQXEwMURWdGwwUnNsMlF5Z0p2OU51WEZXZHVLYWpPOG9CbHlEX2RJQlJDY1U5OEZFVEVTWFRic2tIUGRvdkxaVjNiZU9GMldSUUNMQkRkMFlPY1loUEI3Y2U4NkJYV2Z6YVVkVlNfUXFDM0NHMklWdUNWaW1vbnQwSXl5OWFpeW9yOXZkQWtSMFRqRjRrU0lON0MxV0hVTTUwM2M1YmNZYS1QWmM3bFE?oc=5
2012-04-13,7,Coal – the answer to Pakistan’s energy crisis? - Dawn,energy_oil,Dawn,https://news.google.com/rss/articles/CBMigAFBVV95cUxPRHBYWEp5VzhKdjZ6U3ZDSWlJeWpYTHRMbzJ6dkNmdmd3RElrdHpua3pKSlhkN2F6Q2x5Z3h2dWo5emp0SmRtcFh2UjVDM2cyNUszdlNsbGctZzgtSDdPTV82TGVfcWl2cEhpSWM0VWEzU1B3d0xxelZZRWFJSmxiSNIBTEFVX3lxTFBZYzVzTHozRldiQmJranpvNV9mZThkRTFLTTJ6cFBtbWJRM3NpMnRnSFRBWmhBVjdoclVZbGUxMXZWT0EtREZJa194Ny0?oc=5
2013-03-08,8,"Elixir Securities bullish on KSE, even if incumbent govt returns - The Express Tribune",psx_market,The Express Tribune,https://news.google.com/rss/articles/CBMioAFBVV95cUxPeDNKZlNJLTVaaVJyX1ZmckRaRG1UVU5lVkJubWRRbEs2T09yRF9md0ZmY25Xc2VhSk1ka1BnOWp6dDZpM0dkVllKVFdHRFRQcTdoczA5OGtWa0lZbm5DRlVGQjVZdllyd1NBZHoyajJmOWoxQTlDWl9tZkVVQXlfZVR4X3hKZWhDRHhLT2wwLTdkSGRBamlxYWpVUVhNVFJU0gGoAUFVX3lxTE9OamhDcDhuZWJ4c3FfS0hTdmRYSjRqMjRjYmFFS1JvOGtzR3Y1VkgtRFJWTFY5RnA5bkxsSTJuXzU2TV9CUGJiR2dxLXF6TEw0WWZudDZBWEJKWE5BY1lEUUFPcUhPdmZGN21OOWJ3NDJzdnRxckY0a0Yxc19KSmxaVzhSSWh2WjdOUjZYVjhxZy01Ykh0M1NkV2N3LVVQc2ZLQ19BTWY2aw?oc=5
2013-03-09,8,Capital markets: SECP rethinks how to regulate the financial sector - The Express Tribune,psx_market,The Express Tribune,https://news.google.com/rss/articles/CBMipAFBVV95cUxOaV9KM3puS0x1RVlKSjk1MTRRMEFtRi01cTRQamMyWUczams1VkpIQjlmVGJtX2duMTJyVEFScU9zdVpSQTBVY1RPbmc4MWVlT3FrQW16M25GR1JRN0Fqb1YyYTBqSG9CYUNfdnFmelh4bkdWVmpTem81OElsa3lMb1NXSW9Vc2ZVVm1IbndJWW1OOHZ6LUxXc2RPS0xTa1I3MTc5RtIBrAFBVV95cUxQd0x5UjFpT2xNOE53OXNMbDQ0X1FVUllDT20wY3hWZEoxTEhuOFhXa1lVNEdtZUpWeWpRMjZIRkV0OWhqTzBPR0ttcDUyUjcyWDdHTEtPWjFJS2dFckVkMHpLVXlUXzVDdlhBNVk0MFZzeXhVSTdEYjR6WnJLNlJhcVFob0hDaFp5YjZuTVlJYnh0blRpem9FNWdMTWxGcUNwbGFuM1pRcWVQU0FC?oc=5
2013-11-04,8,SBP launches Livestock Insurance Scheme for borrowers - Business Recorder,banking_finance,Business Recorder,https://news.google.com/rss/articles/CBMilgFBVV95cUxNYngxZGpsZTBhZWRqa1pDTGZuS043MjQyZ0RobXBVRWxfOUc4d2QwNjh6S2JHMU9ob1hNQnB0MzZheXpyUFFFaVFkZGZiNGxROUQtZDh3VVZwajlncjRKcWpLVEpCR0FWemVmVHRyRFp1eUk0V0tYOGNzQndRcG0xUWdFTURBbmRudmdWaldNdno3bnpTMkHSAVNBVV95cUxQeFBJbHNGZ3NWZS1maFNQQXlOSnphN3hMZGxjNS1fQnhoQVJZMXpHWENzRDItZTFJZDh2ZlBCSER5UVBTelBvR0w1LXBrdzB0ZDZJRQ?oc=5
2013-11-27,8,SBP forms 4-member committee to determine value of burnt currency notes - Business Recorder,banking_finance,Business Recorder,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5oR0liejE2cHJ5SFlwdTgzbEE4d21fSDFMTWhhNzVkNV9GLTJDN3hFVzhxWGlkM0xkOFZsWXpUYlVHSUoyZVlWTmZ1c1PSAVNBVV95cUxQcXlvU2Y2R1IyV1o5QW5sVXdvajF3Mk1KeGhYNXNEeVFmMlpmRXR5eGpYWWRXYThJaHBwZEFBZGl5aGFUS0ZYVDA1dnpvb3NIekhnVQ?oc=5
2015-04-19,7,UBL spent over Rs24 crore on CEOs in 2014 - The Express Tribune,banking_finance,The Express Tribune,https://news.google.com/rss/articles/CBMif0FVX3lxTFBYaHNoRDhtc1lrWllFQXU5R2hYZUFrUG1HLTZ2STBzT1BfSGFUTE9DR01NaGs4R05mc3RWSUJjUDloRE9Md0xIdVlnT3RFM0xlMUFLck5XSzJUYWlYYXp6OHhkb0FpRXktYTR4aU9xeW9UTEZoemk2STlEX1FTUUHSAYcBQVVfeXFMUHV5aUlaZ1ZoUjZrNWs2WjZCWHR3emQwZjk5elp2X1F0R00xbkNaOFRkTnc4dE9NTmhnYmZZc1dXWHdXcDNROXQ1NF9RbEdrc2k4YUhGdnRZZ3hNOEQ2VmlJbkUzVTljTlAwUVFQRE13eC0zTHpZZzN6QkVLam1sakdZeFdSTWhn?oc=5
2016-01-12,8,Pakistan Stock Exchange becomes functional - Dunya News,psx_official_corporate,Dunya News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOdjNQZDBlQ0UtOGw0WWstUlotQjJENFYtelNsRThNdjZya0VURy0xSzR2eGkyZEdpcEV0OGREb3c2WFl0WlRHQWNjWFlldUhPamlvZXZZakNIWGRWU1RBOEkzUzZLazRKQXRmWF9tUG1aajZQbHhFVGxqa3BpY2N4WWZoRjBHSHpEMGlN?oc=5
2016-04-01,7,Modi's Saudi visit part of push to 'de-hyphenate' India from Pakistan - The Express Tribune,geopolitical_global,The Express Tribune,https://news.google.com/rss/articles/CBMipgFBVV95cUxPQTdxajFVVUR4aVNIRFZlblVLYTVGZDFCTFgwWno1M25WelNUS0xNcV9jMkdfZXJkV09mMWptZHZmNTZzY01KNWpEajFYV2RISllkNFFxejJMQ1pwcjF2S1g5eHRHWERqVEJSMmc2UWs0SG5ZNF9VajBOTXQ0a19tdnUwM2JtcGRLTEtzS1hER0JVX2hYZWJBRFZZbUtSM2ZFUXBxdEh30gGuAUFVX3lxTFAxSGtNWldpOGo2dHY4N3ctQm1LYW1lV2VwREY0UzMyQmlSSkRQUlVGYkZaTzVtYlZMaXZtNWtpNkplRVVnaGRiZ2gxUENOSGdWaXNERjVNdXctUUVRTEo5WUJrUGpIdHoydkVBZFRSMm5VeVB0blBxY0ppa2E3ZDRIb0NjLVB4MDBZV1l2Vll6dzBzczlET1h3U2lMemZmMUpjNjFGelh0Tko2T2FHZw?oc=5
2016-04-19,7,India-Iran Relations Need To De-Hyphenate From Riyadh And Islamabad – OpEd - Eurasia Review,geopolitical_global,Eurasia Review,https://news.google.com/rss/articles/CBMisgFBVV95cUxQZFItb2h5NVFmczd3X3gzM194RGZxYWlJV0NiLUpueWtLSGEwVEdxYnpqa2pQQWlUclVoQzN1X3ZqcnRPeWI3dXNyQnktamo0MVFhYk5qR3RzMDZyWkdxZ0xXVG5GU1NsU005X0hNaWVnWThTSXllWkxpOENQYWJTaXlyaGQySGFEM3hqbHBtVFpEbGJTVGdvS09HblV3THpFdzZ0M0pvd1dpWG00NHJuN3ZB?oc=5
2016-04-21,7,"As India Looks to Strengthen Ties, Iran Will Keep China, Pakistan in Play - TheWire.in",geopolitical_global,TheWire.in,https://news.google.com/rss/articles/CBMirwFBVV95cUxOazNTTXJWQ0NLOXV4d0Y3ZjJveDdjMEI2aEV2VmtlRWtOS21CQW5RWW1lalVOcjc2V1hxSGlSSmZhNGtJZ3F4ejBWLTVrUTM0MDFUcHBsQ0NfTXpzTTVZU0NKZnlWQ3RZSEJZWVBTTUJHY1pnNXByamxaQkFzN0NvbDRFU1gwV1Jac3lCdmF3bVRZaGZYSEUwVF9OeXY2REppblU2aFItX1c5VVhoSTcw0gG0AUFVX3lxTE9iQUZPVVFCU25DVGVZNmtnSmpIOUFCQW9Zb1hQSzhSblREMzZRNnEweVMyODBtRDRNQmZESkkwdERXZzd0MXhnNnZkZmFoS01wRXFNWk1pS1NZNVR4UzJxNUhoeUFzRURaRlJ4aW51NzZBQlN4c0docmg0eENsOS1jSHVpUGxYNjBxVnRZTVFtZ3ZBZzRTY0FtLWxUMUYyVUduc3JIRGMxYjJMTlgxLV9IakdhUg?oc=5
